Ruta,Texto original,Traducción
Map.Event[8].Page[0].list.command[0],____TEXT____,
Map.Event[8].Page[0].list.command[1].textData,Темная яма источающая отвратную вонь...,
Map.Event[8].Page[0].list.command[2],___CHOICE___,
Map.Event[8].Page[0].list.command[2].textChoice[0],Изучить,
Map.Event[8].Page[0].list.command[2].textChoice[1],Уйти,
Map.Event[8].Page[0].list.command[4],____TEXT____,
Map.Event[8].Page[0].list.command[5].textData,Ты слышишь эхо из глубин...,
Map.Event[36].Page[0].list.command[3].textComment,rolling1,
Map.Event[36].Page[0].list.command[10].textComment,rolling2,
Map.Event[36].Page[0].list.command[17].textComment,rolling3,
Map.Event[36].Page[0].list.command[24].textComment,rolling_check,
Map.Event[156].Page[1].list.command[0],____TEXT____,
Map.Event[156].Page[1].list.command[1].textData,Девочка мертва...,
Map.Event[156].Page[1].list.command[4],____TEXT____,
Map.Event[156].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[156].Page[1].list.command[6],___CHOICE___,
Map.Event[156].Page[1].list.command[6].textChoice[0],Да,
Map.Event[156].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[156].Page[1].list.command[9],____TEXT____,
Map.Event[156].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map.Event[156].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map.Event[156].Page[1].list.command[12],____TEXT____,
Map.Event[156].Page[1].list.command[13].textData,"У камня невероятно тяжелая аура. Настолько, что",
Map.Event[156].Page[1].list.command[14].textData,"на миг кажется, будто ты не сможешь поднять его...",
Map.Event[157].Page[1].list.command[0],____TEXT____,
Map.Event[157].Page[1].list.command[1].textData,Здесь лежит \N[16]...,
Map.Event[157].Page[1].list.command[3],____TEXT____,
Map.Event[157].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[157].Page[1].list.command[5],___CHOICE___,
Map.Event[157].Page[1].list.command[5].textChoice[0],Да,
Map.Event[157].Page[1].list.command[5].textChoice[1],Нет,
Map.Event[157].Page[1].list.command[7],____TEXT____,
Map.Event[157].Page[1].list.command[8].textData,.\|.\|.\|.,
Map.Event[157].Page[1].list.command[9],____TEXT____,
Map.Event[157].Page[1].list.command[10].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map.Event[158].Page[1].list.command[0],____TEXT____,
Map.Event[158].Page[1].list.command[1].textData,Здесь лежит \N[17]...,
Map.Event[158].Page[1].list.command[3],____TEXT____,
Map.Event[158].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[158].Page[1].list.command[5],___CHOICE___,
Map.Event[158].Page[1].list.command[5].textChoice[0],Да,
Map.Event[158].Page[1].list.command[5].textChoice[1],Нет,
Map.Event[158].Page[1].list.command[7],____TEXT____,
Map.Event[158].Page[1].list.command[8].textData,.\|.\|.\|.,
Map.Event[158].Page[1].list.command[9],____TEXT____,
Map.Event[158].Page[1].list.command[10].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map.Event[159].Page[1].list.command[0],____TEXT____,
Map.Event[159].Page[1].list.command[1].textData,Здесь лежит \N[18]...,
Map.Event[159].Page[1].list.command[3],____TEXT____,
Map.Event[159].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[159].Page[1].list.command[5],___CHOICE___,
Map.Event[159].Page[1].list.command[5].textChoice[0],Да,
Map.Event[159].Page[1].list.command[5].textChoice[1],Нет,
Map.Event[159].Page[1].list.command[7],____TEXT____,
Map.Event[159].Page[1].list.command[8].textData,.\|.\|.\|.,
Map.Event[159].Page[1].list.command[9],____TEXT____,
Map.Event[159].Page[1].list.command[10].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map.Event[160].Page[1].list.command[0],____TEXT____,
Map.Event[160].Page[1].list.command[1].textData,Безлунница мертва...,
Map.Event[160].Page[1].list.command[4],____TEXT____,
Map.Event[160].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[160].Page[1].list.command[6],___CHOICE___,
Map.Event[160].Page[1].list.command[6].textChoice[0],Да,
Map.Event[160].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[160].Page[1].list.command[9],____TEXT____,
Map.Event[160].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map.Event[160].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map.Event[161].Page[1].list.command[0],____TEXT____,
Map.Event[161].Page[1].list.command[1].textData,Здесь лежит \N[4]...,
Map.Event[161].Page[1].list.command[4],____TEXT____,
Map.Event[161].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[161].Page[1].list.command[6],___CHOICE___,
Map.Event[161].Page[1].list.command[6].textChoice[0],Да,
Map.Event[161].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[161].Page[1].list.command[9],____TEXT____,
Map.Event[161].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map.Event[161].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map.Event[162].Page[1].list.command[0],____TEXT____,
Map.Event[162].Page[1].list.command[1].textData,Здесь лежит \N[5]...,
Map.Event[162].Page[1].list.command[4],____TEXT____,
Map.Event[162].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[162].Page[1].list.command[6],___CHOICE___,
Map.Event[162].Page[1].list.command[6].textChoice[0],Да,
Map.Event[162].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[162].Page[1].list.command[9],____TEXT____,
Map.Event[162].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map.Event[162].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map.Event[163].Page[1].list.command[0],____TEXT____,
Map.Event[163].Page[1].list.command[1].textData,Здесь лежит \N[6]...,
Map.Event[163].Page[1].list.command[4],____TEXT____,
Map.Event[163].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[163].Page[1].list.command[6],___CHOICE___,
Map.Event[163].Page[1].list.command[6].textChoice[0],Да,
Map.Event[163].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[163].Page[1].list.command[8],____TEXT____,
Map.Event[163].Page[1].list.command[9].textData,.\|.\|.\|.,
Map.Event[163].Page[1].list.command[10],____TEXT____,
Map.Event[163].Page[1].list.command[11].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map.Event[164].Page[1].list.command[0],____TEXT____,
Map.Event[164].Page[1].list.command[1].textData,Здесь лежит \N[3]...,
Map.Event[164].Page[1].list.command[4],____TEXT____,
Map.Event[164].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[164].Page[1].list.command[6],___CHOICE___,
Map.Event[164].Page[1].list.command[6].textChoice[0],Да,
Map.Event[164].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[164].Page[1].list.command[9],____TEXT____,
Map.Event[164].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map.Event[164].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map.Event[165].Page[1].list.command[0],____TEXT____,
Map.Event[165].Page[1].list.command[1].textData,Здесь лежит \N[1]...,
Map.Event[165].Page[1].list.command[4],____TEXT____,
Map.Event[165].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[165].Page[1].list.command[6],___CHOICE___,
Map.Event[165].Page[1].list.command[6].textChoice[0],Да,
Map.Event[165].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[165].Page[1].list.command[9],____TEXT____,
Map.Event[165].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map.Event[165].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map.Event[176].Page[0].list.command[8].textComment,MERCENARY,
Map.Event[176].Page[0].list.command[87].textComment,KNIGHT,
Map.Event[176].Page[0].list.command[166].textComment,CAPTAIN,
Map.Event[176].Page[0].list.command[269].textComment,OUTLANDER,
Map.Event[176].Page[0].list.command[348].textComment,MARRIAGE,
Map.Event[179].Page[1].list.command[0],____TEXT____,
Map.Event[179].Page[1].list.command[1].textData,Твоё дитя мертво...,
Map.Event[179].Page[1].list.command[4],____TEXT____,
Map.Event[179].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[179].Page[1].list.command[6],___CHOICE___,
Map.Event[179].Page[1].list.command[6].textChoice[0],Да,
Map.Event[179].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[179].Page[1].list.command[8],____TEXT____,
Map.Event[179].Page[1].list.command[9].textData,.\|.\|.\|.,
Map.Event[179].Page[1].list.command[10],____TEXT____,
Map.Event[179].Page[1].list.command[11].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map.Event[180].Page[0].list.command[3],____TEXT____,
Map.Event[180].Page[0].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[180].Page[0].list.command[5],___CHOICE___,
Map.Event[180].Page[0].list.command[5].textChoice[0],Перестать дышать,
Map.Event[180].Page[0].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[180].Page[1].list.command[3],____TEXT____,
Map.Event[180].Page[1].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[180].Page[1].list.command[5],___CHOICE___,
Map.Event[180].Page[1].list.command[5].textChoice[0],Перестать дышать,
Map.Event[180].Page[1].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[180].Page[2].list.command[3],____TEXT____,
Map.Event[180].Page[2].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[180].Page[2].list.command[5],___CHOICE___,
Map.Event[180].Page[2].list.command[5].textChoice[0],Перестать дышать,
Map.Event[180].Page[2].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[180].Page[3].list.command[3],____TEXT____,
Map.Event[180].Page[3].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[180].Page[3].list.command[5],___CHOICE___,
Map.Event[180].Page[3].list.command[5].textChoice[0],Перестать дышать,
Map.Event[180].Page[3].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[180].Page[4].list.command[3],____TEXT____,
Map.Event[180].Page[4].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[180].Page[4].list.command[5],___CHOICE___,
Map.Event[180].Page[4].list.command[5].textChoice[0],Перестать дышать,
Map.Event[180].Page[4].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[180].Page[5].list.command[3],____TEXT____,
Map.Event[180].Page[5].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[180].Page[5].list.command[5],___CHOICE___,
Map.Event[180].Page[5].list.command[5].textChoice[0],Перестать дышать,
Map.Event[180].Page[5].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[180].Page[6].list.command[3],____TEXT____,
Map.Event[180].Page[6].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[180].Page[6].list.command[5],___CHOICE___,
Map.Event[180].Page[6].list.command[5].textChoice[0],Перестать дышать,
Map.Event[180].Page[6].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[187].Page[0].list.command[0],____TEXT____,
Map.Event[187].Page[0].list.command[1].textData,Ты обыскиваешь урну в поисках чего-нибудь полезного...,
Map.Event[187].Page[1].list.command[0],____TEXT____,
