Ruta,Texto original,Traducción
Map.Event[6].Page[1].list.command[0],____TEXT____,
Map.Event[6].Page[1].list.command[1].textData,Your child is dead now...,
Map.Event[6].Page[1].list.command[4],____TEXT____,
Map.Event[6].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map.Event[6].Page[1].list.command[6],___CHOICE___,
Map.Event[6].Page[1].list.command[6].textChoice[0],Yes,
Map.Event[6].Page[1].list.command[6].textChoice[1],No,
Map.Event[6].Page[1].list.command[8],____TEXT____,
Map.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map.Event[6].Page[1].list.command[10],____TEXT____,
Map.Event[6].Page[1].list.command[11].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map.Event[6].Page[1].list.command[12].textData,remains...,
Map.Event[7].Page[0].list.command[3],____TEXT____,
Map.Event[7].Page[0].list.command[4].textData,You are unable to move...,
Map.Event[7].Page[0].list.command[5],___CHOICE___,
Map.Event[7].Page[0].list.command[5].textChoice[0],Quit breathing,
Map.Event[7].Page[0].list.command[5].textChoice[1],Hold on!,
Map.Event[7].Page[1].list.command[3],____TEXT____,
Map.Event[7].Page[1].list.command[4].textData,You are unable to move...,
Map.Event[7].Page[1].list.command[5],___CHOICE___,
Map.Event[7].Page[1].list.command[5].textChoice[0],Quit breathing,
Map.Event[7].Page[1].list.command[5].textChoice[1],Hold on!,
Map.Event[7].Page[2].list.command[3],____TEXT____,
Map.Event[7].Page[2].list.command[4].textData,You are unable to move...,
Map.Event[7].Page[2].list.command[5],___CHOICE___,
Map.Event[7].Page[2].list.command[5].textChoice[0],Quit breathing,
Map.Event[7].Page[2].list.command[5].textChoice[1],Hold on!,
Map.Event[7].Page[3].list.command[3],____TEXT____,
Map.Event[7].Page[3].list.command[4].textData,You are unable to move...,
Map.Event[7].Page[3].list.command[5],___CHOICE___,
Map.Event[7].Page[3].list.command[5].textChoice[0],Quit breathing,
Map.Event[7].Page[3].list.command[5].textChoice[1],Hold on!,
Map.Event[7].Page[4].list.command[3],____TEXT____,
Map.Event[7].Page[4].list.command[4].textData,You are unable to move...,
Map.Event[7].Page[4].list.command[5],___CHOICE___,
Map.Event[7].Page[4].list.command[5].textChoice[0],Quit breathing,
Map.Event[7].Page[4].list.command[5].textChoice[1],Hold on!,
Map.Event[7].Page[5].list.command[3],____TEXT____,
Map.Event[7].Page[5].list.command[4].textData,You are unable to move...,
Map.Event[7].Page[5].list.command[5],___CHOICE___,
Map.Event[7].Page[5].list.command[5].textChoice[0],Quit breathing,
Map.Event[7].Page[5].list.command[5].textChoice[1],Hold on!,
Map.Event[7].Page[6].list.command[3],____TEXT____,
Map.Event[7].Page[6].list.command[4].textData,You are unable to move...,
Map.Event[7].Page[6].list.command[5],___CHOICE___,
Map.Event[7].Page[6].list.command[5].textChoice[0],Quit breathing,
Map.Event[7].Page[6].list.command[5].textChoice[1],Hold on!,
Map.Event[10].Page[1].list.command[0],____TEXT____,
Map.Event[10].Page[1].list.command[1].textData,The girl is dead now...,
Map.Event[10].Page[1].list.command[4],____TEXT____,
Map.Event[10].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map.Event[10].Page[1].list.command[6],___CHOICE___,
Map.Event[10].Page[1].list.command[6].textChoice[0],Yes,
Map.Event[10].Page[1].list.command[6].textChoice[1],No,
Map.Event[10].Page[1].list.command[9],____TEXT____,
Map.Event[10].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map.Event[10].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map.Event[10].Page[1].list.command[12],____TEXT____,
Map.Event[10].Page[1].list.command[13].textData,The stone has a heavy aura to it. It's almost too much,
Map.Event[10].Page[1].list.command[14].textData,for you to carry...,
Map.Event[11].Page[1].list.command[0],____TEXT____,
Map.Event[11].Page[1].list.command[1].textData,Moonless is dead now...,
Map.Event[11].Page[1].list.command[4],____TEXT____,
Map.Event[11].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map.Event[11].Page[1].list.command[6],___CHOICE___,
Map.Event[11].Page[1].list.command[6].textChoice[0],Yes,
Map.Event[11].Page[1].list.command[6].textChoice[1],No,
Map.Event[11].Page[1].list.command[9],____TEXT____,
Map.Event[11].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map.Event[11].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map.Event[12].Page[1].list.command[0],____TEXT____,
Map.Event[12].Page[1].list.command[1].textData,Here lies \N[16]...,
