Ruta,Texto original,Traducción
Map.Event[14].Page[1].list.command[0],____TEXT____,
Map.Event[14].Page[1].list.command[1].textData,\c[7]Buckman\c[0],
Map.Event[14].Page[1].list.command[2].textData,"""W-why me!? This darkness is suffocating me!""",
Map.Event[14].Page[2].list.command[0],____TEXT____,
Map.Event[14].Page[2].list.command[1].textData,\c[7]Buckman\c[0],
Map.Event[14].Page[2].list.command[2].textData,"""You managed to get rid of that wretched torturer?""",
Map.Event[14].Page[2].list.command[3],____TEXT____,
Map.Event[14].Page[2].list.command[4].textData,\c[7]Buckman\c[0],
Map.Event[14].Page[2].list.command[5].textData,"""Absolutely magnificent!""",
Map.Event[14].Page[2].list.command[6],____TEXT____,
Map.Event[14].Page[2].list.command[7].textData,\c[7]Buckman\c[0],
Map.Event[14].Page[2].list.command[8].textData,"""But the dangers of this dungeon don't end here!""",
Map.Event[15].Page[0].list.command[0],____TEXT____,
Map.Event[15].Page[0].list.command[1].textData,There is a bloody toilet hole. You could fit through,
Map.Event[15].Page[0].list.command[2].textData,the hole...,
Map.Event[15].Page[0].list.command[3],___CHOICE___,
Map.Event[15].Page[0].list.command[3].textChoice[0],Look,
Map.Event[15].Page[0].list.command[3].textChoice[1],Climb in,
Map.Event[15].Page[0].list.command[3].textChoice[2],Leave,
Map.Event[15].Page[0].list.command[5],____TEXT____,
Map.Event[15].Page[0].list.command[6].textData,You see nothing but darkness.,
Map.Event[15].Page[0].list.command[7].textData,The smell is awful however.,
Map.Event[15].Page[0].list.command[8],____TEXT____,
Map.Event[15].Page[0].list.command[9].textData,"The smell is a mixture of death, blood, feces and",
Map.Event[15].Page[0].list.command[10].textData,semen.,
Map.Event[25].Page[0].list.command[0],____TEXT____,
Map.Event[25].Page[0].list.command[1].textData,\c[7]Human hydra\c[0],
Map.Event[25].Page[0].list.command[2].textData,"""Imma hungry!!""",
Map.Event[25].Page[0].list.command[5],____TEXT____,
Map.Event[25].Page[0].list.command[6].textData,\c[7]Human hydra\c[0],
Map.Event[25].Page[0].list.command[7].textData,"""Bring us food human!""",
Map.Event[25].Page[0].list.command[8],___CHOICE___,
Map.Event[25].Page[0].list.command[8].textChoice[0],"""What do you eat?""",
Map.Event[25].Page[0].list.command[8].textChoice[1],Rip one head off,
Map.Event[25].Page[0].list.command[8].textChoice[2],Offer girl,
Map.Event[25].Page[0].list.command[8].textChoice[3],Offer \N[8],
Map.Event[25].Page[0].list.command[8].textChoice[4],Leave,
Map.Event[25].Page[0].list.command[10],____TEXT____,
Map.Event[25].Page[0].list.command[11].textData,\c[7]Human hydra\c[0],
Map.Event[25].Page[0].list.command[12].textData,"""We want that fresh girl meat!!""",
Map.Event[25].Page[0].list.command[13],____TEXT____,
Map.Event[25].Page[0].list.command[14].textData,\c[7]Human hydra\c[0],
Map.Event[25].Page[0].list.command[15].textData,"""Give us the girl you prick!!""",
Map.Event[25].Page[0].list.command[18],____TEXT____,
Map.Event[25].Page[0].list.command[19].textData,You grab one of it's heads and rip it off with brute,
Map.Event[25].Page[0].list.command[20].textData,strength.,
Map.Event[25].Page[0].list.command[31],____TEXT____,
Map.Event[25].Page[0].list.command[32].textData,You give the girl to human hydra as an offering.,
Map.Event[25].Page[0].list.command[33],____TEXT____,
Map.Event[25].Page[0].list.command[34].textData,\c[7]Human hydra\c[0],
Map.Event[25].Page[0].list.command[35].textData,"""Yes!! Virgin girl meaatt!!""",
Map.Event[25].Page[0].list.command[36],____TEXT____,
Map.Event[25].Page[0].list.command[37].textData,"The girl struggles a little, but you push her into an",
Map.Event[25].Page[0].list.command[38].textData,opening between heads and tentacles.,
Map.Event[25].Page[0].list.command[63],____TEXT____,
Map.Event[25].Page[0].list.command[64].textData,\c[7]Human hydra\c[0],
Map.Event[25].Page[0].list.command[65].textData,"""She is better than what we imagined!""",
Map.Event[25].Page[0].list.command[67],____TEXT____,
Map.Event[25].Page[0].list.command[68].textData,\c[7]Human hydra\c[0],
Map.Event[25].Page[0].list.command[69].textData,"""Cheers!!""",
Map.Event[25].Page[0].list.command[73],____TEXT____,
Map.Event[25].Page[0].list.command[74].textData,You give \N[8] to human hydra as an offering.,
Map.Event[25].Page[0].list.command[75],____TEXT____,
Map.Event[25].Page[0].list.command[76].textData,\c[7]Human hydra\c[0],
Map.Event[25].Page[0].list.command[77].textData,"""Yes!! This will do! This will do!""",
Map.Event[25].Page[0].list.command[78],____TEXT____,
Map.Event[25].Page[0].list.command[79].textData,\N[8] isn't hesitant at all. He is willing to sacrifice,
Map.Event[25].Page[0].list.command[80].textData,himself for you.,
Map.Event[25].Page[0].list.command[103],____TEXT____,
Map.Event[25].Page[0].list.command[104].textData,\c[7]Human hydra\c[0],
Map.Event[25].Page[0].list.command[105].textData,"""He was pretty good. More salty than what we imagined!""",
Map.Event[25].Page[0].list.command[107],____TEXT____,
Map.Event[25].Page[0].list.command[108].textData,\c[7]Human hydra\c[0],
Map.Event[25].Page[0].list.command[109].textData,"""Cheers!!""",
Map.Event[25].Page[0].list.command[113],____TEXT____,
Map.Event[25].Page[0].list.command[114].textData,\c[7]Human hydra\c[0],
Map.Event[25].Page[0].list.command[115].textData,"""Oi where do you think you're going you prick!?""",
Map.Event[25].Page[0].list.command[120],____TEXT____,
Map.Event[25].Page[0].list.command[121].textData,\c[7]Human hydra\c[0],
Map.Event[25].Page[0].list.command[122].textData,"""Bring us food human!""",
Map.Event[25].Page[0].list.command[123],___CHOICE___,
Map.Event[25].Page[0].list.command[123].textChoice[0],"""What do you eat?""",
Map.Event[25].Page[0].list.command[123].textChoice[1],Rip one head off,
Map.Event[25].Page[0].list.command[123].textChoice[2],Offer girl,
Map.Event[25].Page[0].list.command[123].textChoice[3],Leave,
Map.Event[25].Page[0].list.command[125],____TEXT____,
Map.Event[25].Page[0].list.command[126].textData,\c[7]Human hydra\c[0],
Map.Event[25].Page[0].list.command[127].textData,"""We want that fresh girl meat!!""",
Map.Event[25].Page[0].list.command[128],____TEXT____,
Map.Event[25].Page[0].list.command[129].textData,\c[7]Human hydra\c[0],
Map.Event[25].Page[0].list.command[130].textData,"""Give us the girl you prick!!""",
Map.Event[25].Page[0].list.command[133],____TEXT____,
Map.Event[25].Page[0].list.command[134].textData,You grab one of it's heads and rip it off with brute,
Map.Event[25].Page[0].list.command[135].textData,strength.,
Map.Event[25].Page[0].list.command[146],____TEXT____,
Map.Event[25].Page[0].list.command[147].textData,You give the girl to human hydra as an offering.,
Map.Event[25].Page[0].list.command[148],____TEXT____,
Map.Event[25].Page[0].list.command[149].textData,\c[7]Human hydra\c[0],
Map.Event[25].Page[0].list.command[150].textData,"""Yes!! Virgin girl meaatt!!""",
Map.Event[25].Page[0].list.command[151],____TEXT____,
Map.Event[25].Page[0].list.command[152].textData,"The girl struggles a little, but you push her into an",
Map.Event[25].Page[0].list.command[153].textData,opening between heads and tentacles.,
Map.Event[25].Page[0].list.command[178],____TEXT____,
Map.Event[25].Page[0].list.command[179].textData,\c[7]Human hydra\c[0],
