Ruta,Texto original,Traducción
Map.Event[3].Page[0].list.command[0],____TEXT____,
Map.Event[3].Page[0].list.command[1].textData,Walls are covered in muckus and all things horrible.,
Map.Event[3].Page[0].list.command[2],___CHOICE___,
Map.Event[3].Page[0].list.command[2].textChoice[0],Climb up,
Map.Event[3].Page[0].list.command[2].textChoice[1],Leave,
Map.Event[3].Page[0].list.command[4],____TEXT____,
Map.Event[3].Page[0].list.command[5].textData,It seems to be hopeless. You fail to get a grip,
Map.Event[3].Page[0].list.command[6].textData,at anything.,
Map.Event[3].Page[0].list.command[7],____TEXT____,
Map.Event[3].Page[0].list.command[8].textData,It appears to have been a mistake jumping down here...,
Map.Event[4].Page[0].list.command[0],____TEXT____,
Map.Event[4].Page[0].list.command[1].textData,Walls are covered in muckus and all things horrible.,
Map.Event[4].Page[0].list.command[2],___CHOICE___,
Map.Event[4].Page[0].list.command[2].textChoice[0],Climb up,
Map.Event[4].Page[0].list.command[2].textChoice[1],Leave,
Map.Event[4].Page[0].list.command[4],____TEXT____,
Map.Event[4].Page[0].list.command[5].textData,It seems to be hopeless. You fail to get a grip,
Map.Event[4].Page[0].list.command[6].textData,at anything.,
Map.Event[4].Page[0].list.command[7],____TEXT____,
Map.Event[4].Page[0].list.command[8].textData,It appears to have been a mistake jumping down here...,
Map.Event[5].Page[0].list.command[0],____TEXT____,
Map.Event[5].Page[0].list.command[1].textData,Walls are covered in muckus and all things horrible.,
Map.Event[5].Page[0].list.command[2],___CHOICE___,
Map.Event[5].Page[0].list.command[2].textChoice[0],Climb up,
Map.Event[5].Page[0].list.command[2].textChoice[1],Leave,
Map.Event[5].Page[0].list.command[4],____TEXT____,
Map.Event[5].Page[0].list.command[5].textData,It seems to be hopeless. You fail to get a grip,
Map.Event[5].Page[0].list.command[6].textData,at anything.,
Map.Event[5].Page[0].list.command[7],____TEXT____,
Map.Event[5].Page[0].list.command[8].textData,It appears to have been a mistake jumping down here...,
Map.Event[12].Page[0].list.command[3],____TEXT____,
Map.Event[12].Page[0].list.command[4].textData,You are unable to move...,
Map.Event[12].Page[0].list.command[5],___CHOICE___,
Map.Event[12].Page[0].list.command[5].textChoice[0],Quit breathing,
Map.Event[12].Page[0].list.command[5].textChoice[1],Hold on!,
Map.Event[12].Page[1].list.command[3],____TEXT____,
Map.Event[12].Page[1].list.command[4].textData,You are unable to move...,
Map.Event[12].Page[1].list.command[5],___CHOICE___,
Map.Event[12].Page[1].list.command[5].textChoice[0],Quit breathing,
Map.Event[12].Page[1].list.command[5].textChoice[1],Hold on!,
Map.Event[12].Page[2].list.command[3],____TEXT____,
Map.Event[12].Page[2].list.command[4].textData,You are unable to move...,
Map.Event[12].Page[2].list.command[5],___CHOICE___,
Map.Event[12].Page[2].list.command[5].textChoice[0],Quit breathing,
Map.Event[12].Page[2].list.command[5].textChoice[1],Hold on!,
Map.Event[12].Page[3].list.command[3],____TEXT____,
Map.Event[12].Page[3].list.command[4].textData,You are unable to move...,
Map.Event[12].Page[3].list.command[5],___CHOICE___,
Map.Event[12].Page[3].list.command[5].textChoice[0],Quit breathing,
Map.Event[12].Page[3].list.command[5].textChoice[1],Hold on!,
Map.Event[12].Page[4].list.command[3],____TEXT____,
